Ride_ID,Fare,Distance_Miles,Ride_Request_Time,Pickup_Time,Dropoff_Time,Source_Zone,Destination_Zone,Driver_Rating_by_Customer,Ride_Status,Cancelled_By,Driver_ID,Customer_ID
6698,28.27,10.97,2023-03-23 14:13:33,2023-03-23 14:14:33,2023-03-23 15:17:33,Staten Island (Residential),JFK Airport,5,Completed,,DRV_F4C792,CUST_CEA4862
6699,30.65,9.63,2023-03-20 23:11:30,2023-03-20 23:18:30,2023-03-21 00:02:30,Newark Liberty Airport (EWR),Bay Ridge (Brooklyn),2,Cancelled_by_Driver,Driver,DRV_111564,CUST_59AD267
6700,23.52,10.63,2023-01-08 03:19:42,2023-01-08 03:26:42,2023-01-08 04:12:42,Greenwich Village,Flushing (Queens),5,Completed,,DRV_9DD40C,CUST_FA09886
6701,21.33,7.98,2023-01-31 10:26:11,2023-01-31 10:35:11,2023-01-31 11:25:11,Riverdale (Bronx),Forest Hills (Queens),5,Completed,,DRV_CBF28A,CUST_443CEE2
6702,8.95,0.81,2023-02-10 03:57:19,2023-02-10 04:08:19,2023-02-10 04:32:19,Newark Liberty Airport (EWR),Upper East Side (Manhattan),4,Completed,,DRV_F97D8E,CUST_39C0B6F
6703,14.72,6.18,2023-02-01 09:14:25,2023-02-01 09:26:25,2023-02-01 10:14:25,Upper East Side (Manhattan),Midtown Manhattan,4,Completed,,DRV_818F25,CUST_AF73D40
6704,5.25,1.25,2023-02-14 18:15:33,2023-02-14 18:23:33,2023-02-14 18:32:33,Midtown Manhattan,Park Slope (Brooklyn),5,Cancelled_by_Customer,Customer,DRV_4DF8CD,CUST_096DFA7
6705,9.29,2.22,2023-03-08 12:32:50,2023-03-08 12:44:50,2023-03-08 12:58:50,Flushing (Queens),Greenwich Village,4,Completed,,DRV_A1D7CA,CUST_8421DD0
6706,68.4,26.72,2023-02-25 19:36:46,2023-02-25 19:39:46,2023-02-25 20:56:46,Park Slope (Brooklyn),JFK Airport,5,Completed,,DRV_63EBD1,CUST_2ED33C1
6707,13.37,4.49,2023-02-08 01:45:49,2023-02-08 01:53:49,2023-02-08 02:17:49,Long Island City (Queens),JFK Airport,5,Completed,,DRV_4450DE,CUST_308C0CB
6708,32.59,11.89,2023-02-09 02:55:14,2023-02-09 03:03:14,2023-02-09 03:44:14,JFK Airport,Staten Island (Residential),4,Completed,,DRV_F719EC,CUST_8949728
6709,29.6,11.6,2023-01-10 07:38:37,2023-01-10 07:52:37,2023-01-10 08:22:37,Staten Island (Residential),Bay Ridge (Brooklyn),4,Completed,,DRV_6FE6AB,CUST_0520E79
6710,13.53,3.25,2023-03-19 05:41:07,2023-03-19 05:50:07,2023-03-19 06:12:07,Bay Ridge (Brooklyn),Park Slope (Brooklyn),5,Completed,,DRV_8B7298,CUST_91BFBDF
6711,24.59,7.9,2023-01-21 14:27:32,2023-01-21 14:42:32,2023-01-21 15:12:32,Harlem (Manhattan),Forest Hills (Queens),4,Completed,,DRV_4819D3,CUST_854D4F3
6712,13.16,4.31,2023-01-19 02:39:35,2023-01-19 02:45:35,2023-01-19 03:18:35,Staten Island (Residential),LaGuardia Airport (LGA),5,Completed,,DRV_400758,CUST_01D318B
6713,25.37,9.6,2023-01-13 06:36:50,2023-01-13 06:38:50,2023-01-13 07:39:50,Staten Island (Residential),Park Slope (Brooklyn),4,Completed,,DRV_3F98C6,CUST_360DCCC
6714,14.59,5.99,2023-01-17 12:40:59,2023-01-17 12:42:59,2023-01-17 13:17:59,Long Island City (Queens),Bay Ridge (Brooklyn),4,Completed,,DRV_21C5BA,CUST_58B4CCC
6715,10.8,3.35,2023-03-04 00:24:01,2023-03-04 00:27:01,2023-03-04 00:40:01,Long Island City (Queens),Harlem (Manhattan),4,Cancelled_by_Customer,Customer,DRV_B97CDB,CUST_6D1F749
6716,36.97,10.95,2023-02-22 11:19:27,2023-02-22 11:30:27,2023-02-22 12:05:27,Midtown Manhattan,The Bronx (Residential),5,Completed,,DRV_ACA88A,CUST_B505BBE
6717,26.36,10.12,2023-03-01 02:35:14,2023-03-01 02:40:14,2023-03-01 03:17:14,Midtown Manhattan,Park Slope (Brooklyn),3,Completed,,DRV_EB964C,CUST_E6F8D0B
6718,5.35,0.77,2023-02-17 05:54:18,2023-02-17 06:06:18,2023-02-17 06:21:18,Financial District,SoHo,5,Completed,,DRV_5C9A5A,CUST_FE69845
6719,25.13,9.51,2023-02-07 09:38:23,2023-02-07 09:53:23,2023-02-07 10:50:23,Upper East Side (Manhattan),Williamsburg (Brooklyn),5,Completed,,DRV_BC2CB9,CUST_88C3399
6720,13.67,4.15,2023-03-29 18:01:48,2023-03-29 18:02:48,2023-03-29 18:15:48,The Bronx (Residential),Financial District,4,Completed,,DRV_8F9EDE,CUST_52BCAEB
6721,18.22,4.23,2023-03-16 12:19:52,2023-03-16 12:31:52,2023-03-16 13:10:52,Staten Island (Residential),Harlem (Manhattan),5,Completed,,DRV_46F75B,CUST_B73AF98
6722,26.13,4.84,2023-03-03 17:34:50,2023-03-03 17:38:50,2023-03-03 18:07:50,Staten Island (Residential),Greenwich Village,1,Completed,,DRV_98C604,CUST_DE0EA51
6723,19.87,2.95,2023-02-27 10:29:57,2023-02-27 10:41:57,2023-02-27 10:54:57,Newark Liberty Airport (EWR),Flushing (Queens),5,Completed,,DRV_D0327F,CUST_2866759
6724,10.99,3.45,2023-02-08 12:37:13,2023-02-08 12:49:13,2023-02-08 13:02:13,Park Slope (Brooklyn),Staten Island (Residential),2,Completed,,DRV_481C1A,CUST_4A15F55
6725,31.24,11.94,2023-01-04 21:05:40,2023-01-04 21:09:40,2023-01-04 21:45:40,JFK Airport,Flushing (Queens),4,Completed,,DRV_7B3E25,CUST_CA53F33
6726,27.86,11.95,2023-03-18 08:41:34,2023-03-18 08:54:34,2023-03-18 10:02:34,The Bronx (Residential),Harlem (Manhattan),5,Completed,,DRV_DB4BA8,CUST_1D530F4
6727,12.42,5.52,2023-02-21 15:01:11,2023-02-21 15:13:11,2023-02-21 15:42:11,Park Slope (Brooklyn),Midtown Manhattan,5,Completed,,DRV_35802D,CUST_5B85831
6728,21.73,10.77,2023-03-31 20:24:17,2023-03-31 20:35:17,2023-03-31 21:06:17,Bay Ridge (Brooklyn),Financial District,4,Completed,,DRV_FE94C3,CUST_E41FC46
6729,12.72,6.44,2023-03-02 10:43:55,2023-03-02 10:58:55,2023-03-02 11:36:55,Midtown Manhattan,Riverdale (Bronx),5,Completed,,DRV_9B2124,CUST_88945E4
6730,7.99,2.17,2023-03-04 08:05:24,2023-03-04 08:15:24,2023-03-04 08:27:24,Bay Ridge (Brooklyn),Greenwich Village,5,Completed,,DRV_A69084,CUST_780AFD8
6731,24.94,11.3,2023-01-17 17:34:17,2023-01-17 17:45:17,2023-01-17 18:26:17,Bay Ridge (Brooklyn),Riverdale (Bronx),5,Completed,,DRV_E283B1,CUST_1382A19
6732,35.1,11.86,2023-03-31 11:23:26,2023-03-31 11:38:26,2023-03-31 13:11:26,Bay Ridge (Brooklyn),Staten Island (Residential),5,Completed,,DRV_3BBC55,CUST_574D848
6733,12.94,3.24,2023-03-16 23:47:01,2023-03-16 23:59:01,2023-03-17 00:20:01,Greenwich Village,Newark Liberty Airport (EWR),4,Completed,,DRV_D9A880,CUST_01A38B5
6734,16.44,7.88,2023-03-19 02:13:06,2023-03-19 02:18:06,2023-03-19 02:54:06,Williamsburg (Brooklyn),Forest Hills (Queens),4,Completed,,DRV_F3E9C7,CUST_E246861
6735,15.66,4.2,2023-02-19 22:14:30,2023-02-19 22:18:30,2023-02-19 22:39:30,SoHo,Park Slope (Brooklyn),5,Cancelled_by_Driver,Driver,DRV_738D4F,CUST_79BA871
6736,46.12,21.0,2023-03-28 15:03:02,2023-03-28 15:05:02,2023-03-28 16:06:02,Riverdale (Bronx),Forest Hills (Queens),4,Completed,,DRV_67A147,CUST_AB81ED6
6737,16.65,3.22,2023-01-10 21:57:02,2023-01-10 21:59:02,2023-01-10 22:33:02,Park Slope (Brooklyn),The Bronx (Residential),4,Completed,,DRV_B8AD70,CUST_6334821
6738,14.95,6.77,2023-01-16 04:20:02,2023-01-16 04:23:02,2023-01-16 04:57:02,SoHo,JFK Airport,3,Completed,,DRV_DDD5DA,CUST_86BE73F
6739,8.12,2.28,2023-03-10 05:00:57,2023-03-10 05:05:57,2023-03-10 05:20:57,Staten Island (Residential),Park Slope (Brooklyn),4,Completed,,DRV_973C84,CUST_F64174A
6740,16.22,4.22,2023-02-06 01:02:13,2023-02-06 01:11:13,2023-02-06 01:25:13,Flushing (Queens),LaGuardia Airport (LGA),4,Completed,,DRV_30C2EE,CUST_11A8236
6741,25.02,7.91,2023-01-19 21:02:15,2023-01-19 21:16:15,2023-01-19 21:55:15,Long Island City (Queens),Riverdale (Bronx),4,Completed,,DRV_5CC5BD,CUST_9FDC905
6742,5.0,0.53,2023-02-15 10:32:03,2023-02-15 10:42:03,2023-02-15 10:51:03,Upper East Side (Manhattan),Riverdale (Bronx),5,Completed,,DRV_30F5E4,CUST_E428B58
6743,38.62,13.76,2023-02-25 17:21:44,2023-02-25 17:28:44,2023-02-25 19:14:44,The Bronx (Residential),Greenwich Village,4,Completed,,DRV_355BF9,CUST_6ED5210
6744,25.56,8.31,2023-02-12 17:32:46,2023-02-12 17:36:46,2023-02-12 18:12:46,Upper East Side (Manhattan),Riverdale (Bronx),4,Completed,,DRV_6B0806,CUST_DBB08AB
6745,16.52,5.24,2023-03-27 16:44:49,2023-03-27 16:48:49,2023-03-27 17:15:49,Williamsburg (Brooklyn),Riverdale (Bronx),4,Completed,,DRV_13AA4C,CUST_7A6AD40
6746,34.63,11.61,2023-03-25 15:04:51,2023-03-25 15:06:51,2023-03-25 15:46:51,Flushing (Queens),Riverdale (Bronx),5,Completed,,DRV_212198,CUST_8627DBA
6747,23.04,7.61,2023-02-25 13:29:16,2023-02-25 13:34:16,2023-02-25 14:29:16,Midtown Manhattan,Forest Hills (Queens),4,Completed,,DRV_04F257,CUST_5A68C60
6748,23.79,11.66,2023-01-17 21:41:12,2023-01-17 21:53:12,2023-01-17 22:48:12,JFK Airport,The Bronx (Residential),3,Completed,,DRV_EE8F8D,CUST_04DBF2A
6749,32.39,10.01,2023-01-26 19:08:54,2023-01-26 19:15:54,2023-01-26 20:02:54,Riverdale (Bronx),SoHo,4,Completed,,DRV_64EDDB,CUST_6639E68
6750,13.58,0.79,2023-02-09 02:21:00,2023-02-09 02:33:00,2023-02-09 02:39:00,Midtown Manhattan,Newark Liberty Airport (EWR),4,Completed,,DRV_C7E479,CUST_0A2429F
6751,9.54,2.6,2023-02-25 07:27:52,2023-02-25 07:28:52,2023-02-25 07:53:52,Park Slope (Brooklyn),Harlem (Manhattan),4,Cancelled_by_Driver,Driver,DRV_2F6616,CUST_515CA81
6752,22.31,6.44,2023-02-09 02:03:36,2023-02-09 02:11:36,2023-02-09 02:48:36,Upper East Side (Manhattan),Bay Ridge (Brooklyn),5,Completed,,DRV_432DAB,CUST_B361649
6753,5.56,0.62,2023-03-17 10:46:04,2023-03-17 10:52:04,2023-03-17 11:05:04,JFK Airport,Park Slope (Brooklyn),4,Completed,,DRV_5C2840,CUST_5F82CB9
6754,10.53,3.46,2023-03-01 07:14:39,2023-03-01 07:18:39,2023-03-01 07:49:39,Harlem (Manhattan),JFK Airport,4,Completed,,DRV_470D93,CUST_FBED76B
6755,19.01,5.54,2023-02-21 17:12:24,2023-02-21 17:17:24,2023-02-21 17:42:24,Greenwich Village,Forest Hills (Queens),3,Completed,,DRV_9E8D06,CUST_B62FD81
6756,17.77,6.3,2023-03-30 10:29:42,2023-03-30 10:33:42,2023-03-30 11:07:42,Flushing (Queens),LaGuardia Airport (LGA),4,Completed,,DRV_E92F14,CUST_1D4438A
6757,19.34,5.16,2023-03-09 16:08:09,2023-03-09 16:14:09,2023-03-09 16:39:09,Upper East Side (Manhattan),Long Island City (Queens),3,Completed,,DRV_5B67F8,CUST_B731627
6758,60.35,19.33,2023-03-08 10:56:46,2023-03-08 11:11:46,2023-03-08 12:34:46,Upper East Side (Manhattan),Long Island City (Queens),4,Completed,,DRV_30C2EE,CUST_96E25EE
6759,8.05,1.94,2023-03-12 17:13:06,2023-03-12 17:23:06,2023-03-12 17:36:06,Staten Island (Residential),Park Slope (Brooklyn),5,Completed,,DRV_3F2B30,CUST_D27A60E
6760,26.91,10.17,2023-01-22 13:33:22,2023-01-22 13:48:22,2023-01-22 14:22:22,Newark Liberty Airport (EWR),JFK Airport,3,No_Show_Customer,Customer,DRV_F4C792,CUST_6C0DCA1
6761,64.23,24.09,2023-01-03 18:54:49,2023-01-03 19:05:49,2023-01-03 20:47:49,Greenwich Village,Financial District,4,Cancelled_by_Customer,Customer,DRV_D6C112,CUST_AF5A91D
6762,21.91,9.24,2023-02-20 09:44:41,2023-02-20 09:56:41,2023-02-20 10:39:41,Harlem (Manhattan),Upper East Side (Manhattan),5,Completed,,DRV_EF6962,CUST_53E5FD5
6763,57.64,28.49,2023-01-27 11:30:54,2023-01-27 11:34:54,2023-01-27 13:36:54,Upper East Side (Manhattan),LaGuardia Airport (LGA),5,Completed,,DRV_C5844C,CUST_E5F0AC3
6764,44.15,24.6,2023-01-30 00:21:34,2023-01-30 00:22:34,2023-01-30 01:55:34,JFK Airport,Forest Hills (Queens),3,Completed,,DRV_85503F,CUST_F7B93B8
6765,15.11,6.13,2023-02-28 05:12:15,2023-02-28 05:20:15,2023-02-28 05:39:15,Park Slope (Brooklyn),Greenwich Village,5,Completed,,DRV_5A7B14,CUST_CF52F9E
6766,27.36,8.26,2023-03-17 12:27:16,2023-03-17 12:39:16,2023-03-17 13:30:16,Harlem (Manhattan),Williamsburg (Brooklyn),4,Completed,,DRV_177C34,CUST_221FB49
6767,13.77,4.71,2023-01-28 00:25:02,2023-01-28 00:39:02,2023-01-28 01:22:02,Staten Island (Residential),Bay Ridge (Brooklyn),5,Completed,,DRV_177C34,CUST_E28B09D
6768,18.29,4.82,2023-01-19 01:36:36,2023-01-19 01:42:36,2023-01-19 02:14:36,Newark Liberty Airport (EWR),LaGuardia Airport (LGA),4,Completed,,DRV_147FEC,CUST_225CEF3
6769,16.96,4.87,2023-03-03 20:43:26,2023-03-03 20:58:26,2023-03-03 21:32:26,Greenwich Village,Newark Liberty Airport (EWR),5,Completed,,DRV_291A0B,CUST_15B713E
6770,98.18,30.11,2023-02-24 23:52:18,2023-02-24 23:59:18,2023-02-25 01:49:18,Upper East Side (Manhattan),Long Island City (Queens),5,Completed,,DRV_9EDBD7,CUST_43A27C9
6771,14.87,2.18,2023-03-24 05:05:02,2023-03-24 05:12:02,2023-03-24 05:33:02,Williamsburg (Brooklyn),Long Island City (Queens),4,Completed,,DRV_F9D7F3,CUST_F1E6844
6772,34.13,11.35,2023-01-26 23:53:30,2023-01-27 00:08:30,2023-01-27 00:51:30,Midtown Manhattan,The Bronx (Residential),5,No_Show_Customer,Customer,DRV_ACA88A,CUST_B8200F9
6773,8.5,2.06,2023-01-17 17:10:47,2023-01-17 17:20:47,2023-01-17 17:45:47,JFK Airport,Bay Ridge (Brooklyn),2,Completed,,DRV_E48B72,CUST_2E0502D
6774,20.21,9.54,2023-02-14 14:17:35,2023-02-14 14:32:35,2023-02-14 15:10:35,Midtown Manhattan,Flushing (Queens),4,Completed,,DRV_14E916,CUST_665ECEC
6775,6.18,1.2,2023-02-21 08:55:18,2023-02-21 08:56:18,2023-02-21 09:05:18,JFK Airport,Forest Hills (Queens),4,Completed,,DRV_7D25EF,CUST_39C0B6F
6776,23.19,10.6,2023-01-02 05:03:05,2023-01-02 05:11:05,2023-01-02 06:39:05,Harlem (Manhattan),Long Island City (Queens),3,Completed,,DRV_04FA23,CUST_3ABA48D
6777,23.6,8.0,2023-01-02 17:54:20,2023-01-02 18:02:20,2023-01-02 18:29:20,Staten Island (Residential),Flushing (Queens),5,Completed,,DRV_B1221B,CUST_D22335E
6778,19.28,6.32,2023-03-03 03:50:10,2023-03-03 03:51:10,2023-03-03 04:26:10,Forest Hills (Queens),LaGuardia Airport (LGA),3,Completed,,DRV_DF8F09,CUST_2591D34
6779,21.33,8.23,2023-01-19 23:56:11,2023-01-20 00:02:11,2023-01-20 00:57:11,Flushing (Queens),Financial District,4,Completed,,DRV_D76B5B,CUST_09D31C1
6780,32.31,10.0,2023-03-11 21:14:15,2023-03-11 21:15:15,2023-03-11 22:00:15,Riverdale (Bronx),Williamsburg (Brooklyn),4,Cancelled_by_Customer,Customer,DRV_4450DE,CUST_422E082
6781,7.29,1.12,2023-01-29 18:44:28,2023-01-29 18:50:28,2023-01-29 19:13:28,Financial District,Park Slope (Brooklyn),1,Completed,,DRV_7B9D86,CUST_C6FE7F5
6782,12.01,3.09,2023-02-03 17:14:11,2023-02-03 17:22:11,2023-02-03 18:01:11,Bay Ridge (Brooklyn),SoHo,4,Completed,,DRV_76137E,CUST_E28B09D
6783,29.1,10.79,2023-02-15 15:36:01,2023-02-15 15:41:01,2023-02-15 17:04:01,SoHo,Flushing (Queens),3,Completed,,DRV_8F9EDE,CUST_027D795
6784,64.95,17.33,2023-01-25 08:33:14,2023-01-25 08:43:14,2023-01-25 09:55:14,Bay Ridge (Brooklyn),Staten Island (Residential),5,Completed,,DRV_A09D5C,CUST_FF89059
6785,25.93,8.25,2023-02-13 00:15:33,2023-02-13 00:16:33,2023-02-13 01:09:33,Midtown Manhattan,SoHo,5,Completed,,DRV_BF23E2,CUST_B3A231F
6786,28.28,9.01,2023-03-05 17:59:37,2023-03-05 18:01:37,2023-03-05 18:51:37,Midtown Manhattan,Long Island City (Queens),5,Completed,,DRV_5D75FC,CUST_E4E4507
6787,27.63,10.26,2023-01-01 20:57:30,2023-01-01 21:06:30,2023-01-01 21:56:30,Forest Hills (Queens),Park Slope (Brooklyn),3,Completed,,DRV_9CADAE,CUST_7384DC4
6788,14.99,4.08,2023-03-19 17:22:21,2023-03-19 17:32:21,2023-03-19 18:03:21,Williamsburg (Brooklyn),Forest Hills (Queens),4,Completed,,DRV_738D4F,CUST_98BC387
6789,12.11,3.6,2023-02-19 09:48:37,2023-02-19 09:54:37,2023-02-19 10:16:37,Bay Ridge (Brooklyn),Flushing (Queens),4,Completed,,DRV_8F24DA,CUST_0A85D22
6790,6.27,1.77,2023-03-25 10:50:05,2023-03-25 10:54:05,2023-03-25 11:09:05,Midtown Manhattan,Harlem (Manhattan),5,Completed,,DRV_86AD13,CUST_F6E7394
6791,24.95,5.24,2023-02-10 01:06:13,2023-02-10 01:20:13,2023-02-10 01:47:13,LaGuardia Airport (LGA),Newark Liberty Airport (EWR),5,Completed,,DRV_D6B40C,CUST_69C47EE
6792,28.95,10.2,2023-02-12 11:45:06,2023-02-12 11:47:06,2023-02-12 12:32:06,Flushing (Queens),Staten Island (Residential),4,Completed,,DRV_F3E9C7,CUST_40776EB
6793,28.35,8.75,2023-02-22 23:48:53,2023-02-22 23:49:53,2023-02-23 00:54:53,The Bronx (Residential),Midtown Manhattan,4,Completed,,DRV_DB0B71,CUST_15E372B
6794,31.29,11.57,2023-02-15 23:27:44,2023-02-15 23:28:44,2023-02-16 00:10:44,Upper East Side (Manhattan),LaGuardia Airport (LGA),4,Completed,,DRV_B97CDB,CUST_1BA310D
6795,18.27,5.89,2023-03-03 20:16:11,2023-03-03 20:18:11,2023-03-03 20:36:11,Long Island City (Queens),Financial District,5,Completed,,DRV_A09D5C,CUST_B4BCF86
6796,29.27,11.06,2023-01-14 00:19:23,2023-01-14 00:28:23,2023-01-14 01:10:23,Forest Hills (Queens),Long Island City (Queens),4,Completed,,DRV_9EF98A,CUST_A6AEB12
6797,33.77,10.55,2023-02-10 07:23:57,2023-02-10 07:31:57,2023-02-10 08:35:57,Harlem (Manhattan),Williamsburg (Brooklyn),4,Completed,,DRV_6BF097,CUST_AF37B54
6798,42.2,19.11,2023-01-21 12:01:25,2023-01-21 12:13:25,2023-01-21 13:31:25,Greenwich Village,Park Slope (Brooklyn),5,Completed,,DRV_D9A880,CUST_C58A871
6799,10.17,4.36,2023-03-30 03:56:06,2023-03-30 04:06:06,2023-03-30 04:31:06,Newark Liberty Airport (EWR),Midtown Manhattan,5,Completed,,DRV_4E2592,CUST_AC4A990
6800,14.73,4.14,2023-03-16 14:24:42,2023-03-16 14:33:42,2023-03-16 15:05:42,Riverdale (Bronx),Forest Hills (Queens),4,Completed,,DRV_2B8E89,CUST_BC9746E
6801,14.05,4.39,2023-01-16 17:33:09,2023-01-16 17:36:09,2023-01-16 18:05:09,Flushing (Queens),LaGuardia Airport (LGA),3,Completed,,DRV_410CF1,CUST_A16699D
6802,6.5,2.0,2023-01-10 00:45:33,2023-01-10 00:48:33,2023-01-10 01:09:33,Park Slope (Brooklyn),Newark Liberty Airport (EWR),5,Completed,,DRV_6E4B91,CUST_B1D2D2F
6803,34.41,11.32,2023-01-26 09:00:05,2023-01-26 09:06:05,2023-01-26 09:58:05,Upper East Side (Manhattan),Financial District,5,Completed,,DRV_CD44DC,CUST_1A101E0
6804,24.45,10.22,2023-01-29 10:09:10,2023-01-29 10:16:10,2023-01-29 10:59:10,Williamsburg (Brooklyn),Greenwich Village,4,Completed,,DRV_14815F,CUST_044AAEB
6805,10.01,2.45,2023-03-18 00:36:49,2023-03-18 00:43:49,2023-03-18 00:55:49,LaGuardia Airport (LGA),JFK Airport,3,Cancelled_by_Customer,Customer,DRV_EB8585,CUST_43C2C33
6806,38.65,10.58,2023-01-26 05:09:47,2023-01-26 05:12:47,2023-01-26 05:52:47,Park Slope (Brooklyn),Flushing (Queens),3,Completed,,DRV_DF8F09,CUST_E96985D
6807,24.63,9.9,2023-03-27 09:00:03,2023-03-27 09:06:03,2023-03-27 10:18:03,Park Slope (Brooklyn),The Bronx (Residential),1,Completed,,DRV_923724,CUST_35BEB46
6808,29.04,9.3,2023-01-02 03:06:15,2023-01-02 03:17:15,2023-01-02 03:50:15,Riverdale (Bronx),Greenwich Village,4,Completed,,DRV_D01697,CUST_062C071
6809,13.63,5.57,2023-02-24 13:43:01,2023-02-24 13:44:01,2023-02-24 14:06:01,Riverdale (Bronx),Flushing (Queens),4,Completed,,DRV_9BB550,CUST_3C81D1A
6810,26.57,9.44,2023-02-28 20:35:18,2023-02-28 20:46:18,2023-02-28 21:32:18,Forest Hills (Queens),Financial District,5,Completed,,DRV_AF50C5,CUST_37434F3
6811,87.19,31.03,2023-02-06 12:14:30,2023-02-06 12:15:30,2023-02-06 13:59:30,Bay Ridge (Brooklyn),Park Slope (Brooklyn),5,Completed,,DRV_A03DF6,CUST_426ACF3
6812,26.29,11.47,2023-03-10 05:58:15,2023-03-10 06:11:15,2023-03-10 07:08:15,SoHo,Forest Hills (Queens),4,Completed,,DRV_B8AD70,CUST_0C90C79
6813,22.31,4.57,2023-02-16 06:05:10,2023-02-16 06:20:10,2023-02-16 07:06:10,LaGuardia Airport (LGA),Bay Ridge (Brooklyn),4,Completed,,DRV_6D8CCF,CUST_1006691
6814,12.96,5.39,2023-01-15 22:31:27,2023-01-15 22:32:27,2023-01-15 22:55:27,LaGuardia Airport (LGA),Bay Ridge (Brooklyn),1,Completed,,DRV_F4341F,CUST_860CBC6
6815,19.73,7.22,2023-03-19 10:53:14,2023-03-19 11:02:14,2023-03-19 11:38:14,Williamsburg (Brooklyn),Park Slope (Brooklyn),5,No_Show_Customer,Customer,DRV_684B7F,CUST_2A13715
6816,7.31,2.5,2023-03-30 13:37:49,2023-03-30 13:38:49,2023-03-30 13:57:49,SoHo,JFK Airport,5,Completed,,DRV_6AED37,CUST_3C79158
6817,45.38,22.09,2023-02-15 08:43:20,2023-02-15 08:44:20,2023-02-15 10:13:20,Park Slope (Brooklyn),Riverdale (Bronx),5,Completed,,DRV_A09D5C,CUST_3DCFD70
6818,8.07,3.03,2023-02-21 06:14:04,2023-02-21 06:18:04,2023-02-21 06:49:04,Newark Liberty Airport (EWR),Riverdale (Bronx),5,Completed,,DRV_00BDF8,CUST_F77C54A
6819,10.93,3.8,2023-01-30 02:51:15,2023-01-30 03:01:15,2023-01-30 03:18:15,Flushing (Queens),Upper East Side (Manhattan),5,Completed,,DRV_DC1BB1,CUST_9FA6367
6820,23.06,6.85,2023-02-24 14:24:40,2023-02-24 14:39:40,2023-02-24 15:23:40,Riverdale (Bronx),JFK Airport,4,No_Show_Customer,Customer,DRV_3B2822,CUST_AC4A990
6821,8.29,1.65,2023-03-26 17:56:17,2023-03-26 18:10:17,2023-03-26 18:34:17,Harlem (Manhattan),Flushing (Queens),4,Completed,,DRV_1C5AE8,CUST_0AA56B0
6822,29.86,9.05,2023-02-13 17:55:16,2023-02-13 18:02:16,2023-02-13 19:12:16,Bay Ridge (Brooklyn),Riverdale (Bronx),5,Completed,,DRV_C5844C,CUST_13DC2F2
6823,18.96,5.53,2023-03-13 20:00:12,2023-03-13 20:03:12,2023-03-13 20:34:12,Riverdale (Bronx),Harlem (Manhattan),4,Completed,,DRV_31E8D5,CUST_CB19738
6824,20.98,7.63,2023-02-11 07:03:15,2023-02-11 07:14:15,2023-02-11 07:48:15,Greenwich Village,Park Slope (Brooklyn),3,Completed,,DRV_9EF98A,CUST_9FBE6FE
6825,7.81,2.3,2023-02-28 10:33:57,2023-02-28 10:40:57,2023-02-28 10:54:57,Williamsburg (Brooklyn),Greenwich Village,5,Completed,,DRV_B55B35,CUST_18E6793
6826,13.84,4.07,2023-01-21 07:45:38,2023-01-21 07:53:38,2023-01-21 08:23:38,Financial District,Greenwich Village,5,Completed,,DRV_9F1D42,CUST_2E82F9F
6827,11.47,4.06,2023-02-07 13:42:30,2023-02-07 13:49:30,2023-02-07 14:28:30,SoHo,Long Island City (Queens),5,Completed,,DRV_DBEE8E,CUST_E415835
6828,9.36,1.89,2023-02-12 11:50:25,2023-02-12 11:56:25,2023-02-12 12:09:25,Midtown Manhattan,Williamsburg (Brooklyn),2,Completed,,DRV_9BFCBF,CUST_6149090
6829,25.4,7.16,2023-03-17 00:10:43,2023-03-17 00:15:43,2023-03-17 00:54:43,Staten Island (Residential),Upper East Side (Manhattan),5,Completed,,DRV_1E4A74,CUST_21FBB9A
6830,34.44,7.99,2023-03-17 20:32:54,2023-03-17 20:36:54,2023-03-17 21:26:54,Newark Liberty Airport (EWR),SoHo,4,Completed,,DRV_F5E468,CUST_4F80E50
6831,14.05,3.36,2023-03-11 15:44:27,2023-03-11 15:54:27,2023-03-11 16:11:27,Staten Island (Residential),LaGuardia Airport (LGA),4,Completed,,DRV_10AD39,CUST_C57FB04
6832,18.02,5.55,2023-03-12 05:15:07,2023-03-12 05:27:07,2023-03-12 05:54:07,Upper East Side (Manhattan),Forest Hills (Queens),1,Completed,,DRV_791956,CUST_6080717
6833,16.21,6.81,2023-03-20 15:01:25,2023-03-20 15:03:25,2023-03-20 15:29:25,Midtown Manhattan,Upper East Side (Manhattan),5,Completed,,DRV_2B3B31,CUST_23464AE
6834,7.93,1.69,2023-01-18 09:51:30,2023-01-18 09:52:30,2023-01-18 10:09:30,Midtown Manhattan,Flushing (Queens),5,Cancelled_by_Driver,Driver,DRV_66542A,CUST_CA4F1F4
6835,13.85,3.3,2023-01-30 17:46:12,2023-01-30 17:57:12,2023-01-30 18:24:12,Long Island City (Queens),JFK Airport,5,Cancelled_by_Driver,Driver,DRV_45641B,CUST_E276703
6836,20.42,5.71,2023-01-15 17:07:30,2023-01-15 17:14:30,2023-01-15 17:36:30,Midtown Manhattan,Harlem (Manhattan),4,Completed,,DRV_AF1E7E,CUST_36BC75A
6837,33.07,10.53,2023-02-28 10:37:14,2023-02-28 10:41:14,2023-02-28 11:33:14,Upper East Side (Manhattan),Long Island City (Queens),4,Cancelled_by_Driver,Driver,DRV_9CADAE,CUST_8ED47FC
